2021.4.30,Bitcoin,BTC,,8,创建此列之前已经部署,创建此列之前已经部署,0x7cd09d616428f28dfefadab0e595364882c4467d21c68c67b9cc89254312e569,0xAad9654a4df6973A92C1fd3e95281F0B37960CCd,,,,,,,,,,,,
2021.4.30,Ethereum,ETH,,18,创建此列之前已经部署,创建此列之前已经部署,0xc920a8543f3c6fcae793bcae696fb53b12edfda711e0c7b1a0b1dd9c13b66c4a,0xA1588dC914e236bB5AE4208Ce3081246f7A00193,,,,,,,,,,,,
2021.4.30,Bitcoin Cash,BCH,,8,创建此列之前已经部署,创建此列之前已经部署,0x5e549a7bae850d67691b5874b9ffbeca21b24f1b09a56ebe7ac91c2713179292,0x6705b383dEF2D9f3f93bc00C5FDe402613d2D695,,,,,,,,,,,,
2021.4.30,Litecoin,LTC,,8,创建此列之前已经部署,创建此列之前已经部署,0x42da4c53a66faf65a06d9f8b4e6523a4b54df4eaf35418bdf8ea3e77086e4be0,0x13e93721DC992b3E14333dBdb48C0e7Ec55431c3,,,,,,,,,,,,
2021.4.30,Dogecoin,DOGE,,8,创建此列之前已经部署,创建此列之前已经部署,0x11c0b4e2e7f549aad99811ef8803a90c755411269a99a320071fbf263d19cce9,0x886dB4C7827e196ECc777eEB6a94C23c79B9467A,,,,,,,,,,,,
2021.4.30,Polkadot,DOT,,10,创建此列之前已经部署,创建此列之前已经部署,0x4b622006d48a3ce635e60678870990b842af149f6db56870f6bce75cc83d58d2,0xA71e7ae7A5B154f1ED12476a4C54c5Ec6e3426AC,,,,,,,,,,,,
2021.4.30,Kusama,KSM,,12,创建此列之前已经部署,创建此列之前已经部署,0x409a233f133d7452ea3b61aa063211fca60a053bec284684ffb2b8f07c820441,0xe3f4F13ae64c1D5156d9bCff4b6a98a70fC32C57,,,,,,,,,,,,
2021.4.30,eos,EOS,,4,创建此列之前已经部署,创建此列之前已经部署,0x4a24a36a97404d5db6998727c8e25505c5244eff4c07845dd755bde15358606a,0x2D83F0551a65466Aa4872cf25693F4c3e834f602,,,,,,,,,,,,
2021.4.30,Ethereum Classic,ETC,,18,创建此列之前已经部署,创建此列之前已经部署,0x7b55aff59d0c85a2f155536a88889889ab7dcd8b250e26f40a706ff88e80db8a,0xfC523B7BfAb1656b36A57Ef35F9D5c738CbF1E6C,,,,,,,,,,,,
2021.4.30,Cosmos,ATOM,,6,创建此列之前已经部署,创建此列之前已经部署,0xc4ad27c58b263c476c884b52ae799ca700635747e8f6289edbc6d9e371d32417,0x381f6698a7f369DD729390D817A7BfeB765fB105,,,,,,,,,,,,
2021.4.30,flow,FLOW,,8,创建此列之前已经部署,创建此列之前已经部署,0xb2889f3dab5fb58c1389b3f08dd9c765f7acd091ab85e967313fedd030bb6a6f,0xcB27775227Ae21dB4De6AC3F156139300Cf70aF5,,,,,,,,,,,,
2021.4.30,Binance Coin,BNB,,18,创建此列之前已经部署,创建此列之前已经部署,0x45ba5b44b46f913eb802fb77b066a1eb789a4280fc44bf94c7e73d818da44f0c,0xa787254704339474A827bd1ee4772c455e3aE7F2,,,,,,,,,,,,
2021.4.30,Tether,USDT,,6,创建此列之前已经部署,创建此列之前已经部署,0x9e92a6c1dc5f51f7d42ed43885147b2befbdd7af065d60d1233e1eb2d6e3b0aa,0xD16bAbe52980554520F6Da505dF4d1b124c815a7,,,,,,,,,,,,
2021.5.1,USD coin,USDC,,6,创建此列之前已经部署,创建此列之前已经部署,0x9fefd0f5444cc9e7cf556e4e6d20439d671f3a7fc76286ecfc5396c90afdbfd5,0x92a0bD4584c147D1B0e8F9185dB0BDa10B05Ed7e,,,,,,,,,,,,
2021.5.1,Filecoin,FIL,,18,创建此列之前已经部署,创建此列之前已经部署,0x9b9ea3552ae342ce7f90b70237abbd04e0ec33eb207ef816af79de9fb5bb16fd,0x0bf85D3B0C9ebCC282FDe0591882d12E57E700B3,,,,,,,,,,,,
2021.5.1,Uniswap,UNI,,18,创建此列之前已经部署,创建此列之前已经部署,0x77b56fb44eccdf45a036c5147fe3ca17282fb8ea676314e115cd9dd314afd36d,0x1FC14E78612edC54e36506C4A11a1A3bE4fE48aF,,,,,,,,,,,,
2021.5.1,Chainlink,LINK,,18,创建此列之前已经部署,创建此列之前已经部署,0x1afdf544f8f58c5b5987f72a4cea652695a59ddfa4779636686f4027e10405f1,0x294CDE734A863Dcf65417992424405bCcF3973E7,,,,,,,,,,,,
2021.5.2,TokenPocket Token,TPT,,4,创建此列之前已经部署,创建此列之前已经部署,0xa342c3efac79c120a4dd01421f7ac32d2441c3f46fc97b5dced7625785c378b9,0x3aFce71ef887dc0c3cf112493A97ca54c2bA2294,取消，因为项目方进行支持跨链,,,,,,,,,,,
2021.5.3,Shiba Inu,SHIB,,18,创建此列之前已经部署,创建此列之前已经部署,0xdce4ba1909038ecb739aa5596120bb74e014e39946b6a2935cd4aea272492f23,0x56B0C9B12E8480b4C865322CB3d5CEf1c22c1430,,,,,,,,,,,,
2021.5.10,Loser coin,LOWB,,18,创建此列之前已经部署,创建此列之前已经部署,0x941b4b21aa65ce94c1116d4bc761f7f4fd028b21299e728066603043875ac844,0xC6cB7DbeC3Af60738ce2150101191faD2ef91625,,,,,,,,,,,,
2021.5.10,Molecular Future,MOF,,18,创建此列之前已经部署,创建此列之前已经部署,0xfc008a9eafab760109a54183b8666681ea5858341532e138e5adb8d03254721e,0x7e49b17552c2e41555c3C8CBF3bE742796019442,,,,,,,,,,,,
2021.5.11,PIGX,PIGX,PIGX-HSC,18,ETH,0x47e820df943170b0e31f9e18ecd5bdd67b77ff1f,0x32f56864db6c66d18ccbe269c1440256a3bf27c80c5d84a455a45727f6c62552,0x35f75b8A1545Af83D71C60D5F6cdA71eCBfDC24C,,,,,,,,,,,,
2021.5.11,Internet Computer,ICP,ICP-HSC,18,未知,未知,0x3c7b6c5205fb00e17d069db811bb1edd27d072c209d6316ac13795a10e481ac6,0x80B0537231B4A5786F468fB03cE3B9A761C32688,,,,,,,,,,,,
2021.5.11,Casper,CSPR,CSPR-HSC,18,未知,未知,0x5fea32fc5a9fb80c6b2a06c02eda9252ee729a2f5b8ad4e509575189b27a0acb,0xAAF010cbe288D14c8903e01FaeEFD4F4468C9747,,,,,,,,,,,,
2021.5.11,Chia Network,XCH,XCH-HSC,18,未知,未知,0xceb2f4ec7099224086b901b6a9a021647e2d49cd2ea29d4ae9bf1fc4c6d6b980,0xc4B9eAEaE72bC5D724b686aa2517e4d510bC401b,,,,,,,,,,,,
2021.5.11,Altura,ALU,ALU-HSC,18,BSC,0x8263CD1601FE73C066bf49cc09841f35348e3be0,0x3faef3c93b041e164915d47d9eebc1f918744bf5a4cdeebc635d314bb2fba768,0x6b52589A2471772c1D39D0b2477ce24647f75318,,,,,,,,,,,,
2021.5.11,Safemars,SAFEMARS,SAFEMARS-HSC,9,BSC,0x3ad9594151886ce8538c1ff615efa2385a8c3a88,0x96baf63077f08b5984a5a70e27053892f2d18f3717904ae21accc7a3a0cd963c,0xaB04217A8B312DeC3923e380B54c848EF9eE389a,,,,,,,,,,,,
2021.5.11,Kishu Inu,KISHU,KISHU-HSC,9,ETH,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,0x992f2828812c4881b9c8d777d0b8c22706ecd8a81f8f3ffb240d142617f60520,0xC7Ef34c8608fF590137d7Ec74Be46ac8D509750d,,,,,,,,,,,,
2021.5.11,FEGtoken,FEG,FEG-HSC,9,BSC,0xacfc95585d80ab62f67a14c566c1b7a49fe91167,0x73cc5322dbac16a8dabc065ab5c3573e0188b5da00478ee07637fb57cb39f77a,0x4EC6301db79d63F774aaFb4CF263D8c1e6d4cD7b,,,,,,,,,,,,
2021.5.11,Australian Safe Shepherd,ASS,ASS-HSC,9,BSC,0x7c63f96feafacd84e75a594c00fac3693386fbf0,0x541ee41657c547c9c21f7ad442d7d9262917f792a64e31df83c677e6bda5b362,0x7F7fFa02940b9d975721a842665883482D0Dc342,,,,,,,,,,,,
2021.5.17, Meta Network,META,META-HSC,18,ETH,0x8807e69dC04155AF64172Cd6f0B4738F8068D0D4,0x1bab9bb2d0e7c70f66454db7b17366bb2d12c27d5863b8af80224c3c72214d0a,0xd101A55BDfb2e767f96ebCEd3458Fdd3D5Db2fD8,,,,,,,,,,,,
2021.5.21,Zild Finance Coin,ZILD,ZILD-HSC,18,ETH,0x006699d34aa3013605d468d2755a2fe59a16b12b,0xd6534b44cfad3ed3cbbd2b0b42b1f346a90b814148494a0e27730405e3919eea,0xB328002712466111606456FFd55f820bcb9cf18F,,,,,,,,,,,,
2021.5.27,Layer protocol,LAYER2,LAYER2-HSC,18,BSC,0x11d4b86559362caf5fd0e05660cba4d3adcb42ed,0x2d0102058d0cfcb355911c0036bc03206d10b6d58b9a45977a317b35cf5cb919,0xebBD83abDe1c794CC587dEFeA49d33573dE29211,,,,,,,,,,,,
2021.6.9,King sinba ,KINBA,KINBA-HSC,18,BSC,0x2e310fc34eadb9fdc7743a0f2fcd419d3dcf7ac3,0xa1127f0f55e59faf8514eafad990c4cac8982714b70fa9aca7b95e301bc4508b,0x934BB9f12A8E2251C8dce3a120c7395B5e05EC93,,,,,,,,,,,,
2021.6.11,Wootrade Network,WOO,WOO-HSC,18,ETH,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,0x896f21efc9819cb5e7503af59d9e00f8b4d5374e52a860948f1ec173c2cd46dd,0x0c6833Fd1920621D0AC3CB2165239157A5Df8ba6,,,,,,,,,,,,
2021.6.11,Decentralized Mining Coin,DMC,DMC-HSC,18,HECO,0x854bb58fdda85f20b5ab20b20d888f0554c02560,0xc46f22b83c71cfbb5874e12c2a64da4c5fa4fd182a37076bf55da41a1a56423f,0xAC48cc45c506B939B272639F9bA09B0c40f61b23,,,,,,,,,,,,
2021.6.15,Giftedhands Future ,GHD,GHD-HSC,18,BSC,0xfdfd27ae39cebefdbaac8615f18aa68ddd0f15f5,0x8e6d5a13694884640062b72880bff781ae10b0485247025676414968117978de,0x8975E3e7cAE30dacD7821256397456BBF773026F,,,,,,,,,,,,
2021.7.06,Venus,XVS,XVS-HSC,18,BSC,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,0x122a9e57c91cdc2f0f94c0ee09b84f0b3b62be4f52e745447a5d80a4a2c0c6e6,0xCb817cb99Dfc3953AA57eb544b89B9CD4d45E92c,,,,,,,,,,,,
2021.7.06,BakerySwap,BAKE,BAKE-HSC,18,BSC,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,0x313c76dedc95ed0c6dce5536e7d2d487c6ff292eeda3fb99f63e1086f59edd68,0x3CA4fF347AfE4580189C124c8Ea8d778A329b24a,,,,,,,,,,,,
2021.7.06,唯链,VET,VET-HSC,18,VET,未知,0x2bbf30becb35291bfee8101e3e5b4600811fd60e7df5a97dc601f22bd28c0ad5,0x4306Ac19119C6e8a2bc3a053266A12476140805E,,,,,,,,,,,,
2021.7.06,PancakeSwap,CAKE,CAKE-HSC,18,BSC,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xc2b1e85130ca73b8e0f89a87b11acd400b56f330a64996394f1f16684831b15a,0xb64c52059a27e15c357B4e26280E62B0cd7111C7,,,,,,,,,,,,
2021.7.06,比原链,BTM,BTM-HSC,18,BTM,未知,0x5171352123c84c0aa8eb617298be8e6a99d433cf64814863a71acadb75ab12ad,0xe48BF5DeD00B1f0d76063D70AD6278B7A0907Fc9,,,,,,,,,,,,
2021.7.06,yearn.finance,YFI,YFI-HSC,18,ETH,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xad7601bfe085b4cbf10184197f3a6293d4cebcc0f57038fe63a0db273e9fd6f9,0x994F6817F4e732C7f4D8aB2fE3DEc9793d91CF30,,,,,,,,,,,,
2021.7.06,Balancer,BAL,BAL-HSC,18,ETH,0xba100000625a3754423978a60c9317c58a424e3d,0xd1096a590008d435847e909a156ce96995ca59b656976b83cc0cd1bb6a35c773,0x20084B615384D095316ef31D989829bf491860e3,,,,,,,,,,,,
2021.7.06,Wing Finance,WING,WING-HSC,18,ONT,00c59fcd27a562d6397883eab1f2fff56e58ef80,0x06811d1d8060a83f33bf8220167a9883a164c1b26bae4081a5625f1bf7514d21,0xE3F64C5AAA43dEb23354A4FF4ae8Fb3271e9A501,,,,,,,,,,,,
2021.7.06,Burger Swap,BURGER,BURGER-HSC,18,BSC,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,0xc364f9381e794def4012b4439a2f5721c22c0e7a93ba2d2348dc16044173279b,0xff28D052C1eB7CbC2D483ba8B9D28EE98320035c,,,,,,,,,,,,
2021.7.06,Horizen,ZEN,ZEN-HSC,18,ZEN,未知,0x53354409917c3a62fa08aad7cf6007b6cb502ccae80440171a767e1d1f961557,0xEf6Ad28A12632031f72b77f33e2028C63FB01532,,,,,,,,,,,,
2021.7.06,Sushi,SUSHI,SUSHI-HSC,18,ETH,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x915ab5cf7c40b650a94f989cbfa7e0222f014d9903b3912ca2bba286f62b9509,0x908eE480d51ec7021160D9b62Dd034cF841d7C88,,,,,,,,,,,,
2021.7.06,DAO Maker,DAO,DAO-HSC,18,ETH,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,0x570e11943d7b2e5a44498046a32b19f957cdcf313ab8b05acade399f40ee9e3c,0xD946482807C12f40EB8C2234EE2e6E7b80a466e4,,,,,,,,,,,,
2021.7.06,DODO,DODO,DODO-HSC,18,ETH,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,0xae61f0b8922bce43ac31226d1a484d1fcb5055c6caef47f39906fbb9ee35ab00,0x2A510a5d160E5DB09d7451020DEE4ad08E593BE2,,,,,,,,,,,,
2021.7.06,The Graph,GRT,GRT-HSC,18,ETH,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0x95a1bf1dd3a30f5c4d15e69d7006d80b5e701637650d4d19c7c2d3893398b236,0xE4abfa38995474Ddcf506F2BdEA46322b691DD6e,,,,,,,,,,,,
2021.7.06,Band Protocol ,BAND,BAND-HSC,18,ETH,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,0x7b299201548d325a534cc039e8d4fcce4a0bfb229bb016bf8259854a86420bf2,0xC076196a88F0e6E0696e44c2B1d5a9d606BBe5C1,,,,,,,,,,,,
2021.7.06,Tribe,TRIBE,TRIBE-HSC,18,ETH,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0xa688c0bca66ca732d99fdec8a20646cef5514e7d8499772e1250e5815ed62ec5,0x4B8408847472981Ce1b924C67f6Bd02AD35147e6,,,,,,,,,,,,
2021.7.06,Axie Infinity,AXS,AXS-HSC,18,ETH,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0xe708dd0fa2ee06e5ea55fee247f750b8cccb37feb8e8400b31df94c0627cda5a,0x8e2Bf417C7BB5C2a3a5C794901ea341eAbaf6d04,,,,,,,,,,,,
2021.7.06,Mask Network,MASK,MASK-HSC,18,ETH,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,0x634ea7ea5070959a0bf6ef6b42e8078877ca788952578ab5b51b1af8946a5314,0x5c6DA607B9beFC9DC14d38fd24ed4c8D7627d670,,,,,,,,,,,,
2021.7.06,Mdex,MDX,MDX-HSC,18,HECO,0x25d2e80cb6b86881fd7e07dd263fb79f4abe033c,0x4e53cd5c30ffdef46fea62e106fb9abce15e8ea4f9617e20602a718ca4ed1720,0xEB0E651BfD97F954Dc306a31C28F349dc1f1E4ab,,,,,,,,,,,,
2021.7.06,REN,REN,REN-HSC,18,ETH,0x408e41876cccdc0f92210600ef50372656052a38,0x7b7c80ee362643a7f388d5faf9c94abdccf8df43f6119ffe3548d0ec95930eac,0x89a9c0d0F28C707b80B23eE739D3695137ce0Ede,,,,,,,,,,,,
2021.7.06,Decentraland,MANA,MANA-HSC,18,ETH,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0x92904803e50186452fa22809bb07388d77b400f1c3633c2f5bd82580392df1ab,0x2Bf44fD81ba52f42db70418Ae2BD2798508E4C79,https://www.coingecko.com/zh/%E6%95%B0%E5%AD%97%E8%B4%A7%E5%B8%81/decentraland,,,,,,,,,,,
2021.7.06,Injective Protocol,INJ,INJ-HSC,18,ETH,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0x8eb949dfd66ee829425e138086d5c0144478ec23f12767cde2b1559b1103be62,0xF47D9336581895369d13a1A0EAB81926edda12d0,,,,,,,,,,,,
2021.7.06,Chiliz,CHZ,CHZ-HSC,18,ETH,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0x1701a1822d64e570d236b668c2c0ec18002d2508e70c68415fdafd6e2b22cb41,0x3CF79138b58b5DB90d7630b4CECb1E5520A01Ab9,,,,,,,,,,,,
2021.7.06,Arweave,AR,AR-HSC,18,AR,未知,0xc863178ccd4017ac702f261a6ec17972471b71dd0969d4001e9e2e17318460db,0x01dBC2f778AD6aC57eD170021CaDa3F6dC8c2D89,,,,,,,,,,,,
2021.7.06,API3,API3,API3-HSC,18,ETH,0x0b38210ea11411557c13457D4dA7dC6ea731B88a,0xa9789d124bc5c93aa011a43170fb7631c87979f6fa3578accee3852ef329ae52,0x0C42fB21bF9086B11E3333Db5c7e1A975dF80A6F,,,,,,,,,,,,
2021.7.06,1inch,1INCH,1INCH-HSC,18,ETH,0x111111111117dc0aa78b770fa6a738034120c302,0xf7768dc40f026d933fc97124d2467da358cf8cd5570923742f8fdc4042740ac7,0x223C8fcDCb46F3161ceccf60e330a89A12540Dfd,,,,,,,,,,,,
2021.7.06,Algorand,ALGO,ALGO-HSC,18,ALGO,未知,0x362adcd774395fc57dd96cd990ea55690787aca6f87893134223ba6b41990ba6,0x96638B71eea8B652Bf57Fe1835FB4904C27e3D6e,,,,,,,,,,,,
2021.7.06,Curve DAO,CRV,CRV-HSC,18,ETH,0xd533a949740bb3306d119cc777fa900ba034cd52,0xfc15e7d39c8f019970f4cb54af050928aca9f1ed00e8e576f0cacb64fbfae905,0x4913A14D329bF185ccca871194e84e1b1E4fBbA8,,,,,,,,,,,,
2021.7.06,Polygon,MATIC,MATIC-HSC,18,ETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xeec597c293f6a78094c5d6b9a8f61b16a535b1aa9c6dad943fdafff929aa256a,0xf55735dc70c28fF989fc83745985e9179063ba51,,,,,,,,,,,,
2021.7.06,Trust Wallet,TWT,TWT-HSC,18,BNB,未知,0x404c841b857e8cee571f638c8a7d894f209ea2a559ec79fe45f7c4f2950f7bed,0xc62DA9D8D13E7f9441A97C56626FC6B1D0F47d39,,,,,,,,,,,,
2021.7.06,路印协议,LRC,LRC-HSC,18,ETH,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0x9b23b93e52af9f73020561d58278dc64f7896beda977434afc5a75080a471dac,0x689349e3d18566046A02C2147859D812B500B13E,,,,,,,,,,,,
2021.7.06,Unifi Protocol,UNFI,UNFI-HSC,18,BSC,0x728C5baC3C3e370E372Fc4671f9ef6916b814d8B,0xc64c4c47d146b23a5732b079f9584e8f30295ae49f71212a1549643104b0b65d,0xf0bbC1C1E5c67C029d0A20359F3ff86d90840142,,,,,,,,,,,,
2021.7.06,Alpha Finance,ALPHA,ALPHA-HSC,18,ETH,0xa1faa113cbe53436df28ff0aee54275c13b40975,0xfbe710411ee003e22fd62bc5a856271af3279e1f6317dafd88a23304916ecd0b,0x7F31C4FD0D4290C068db461d19Ee3A45E276c0fB,,,,,,,,,,,,
2021.7.06,Helmet Insure,HELMET,HELMET-HSC,18,BSC,0x948d2a81086A075b3130BAc19e4c6DEe1D2E3fE8,0x7f72cd634a5acf7396e418bd805222861acd11e90085c7781a9511c9b05b9a58,0x79EAa9c39D42Fb4e5C3011d108AAeD490413f416,,,,,,,,,,,,
2021.7.06,Sora,XOR,XOR-HSC,18,ETH,0x40fd72257597aa14c7231a7b1aaa29fce868f677,0x08987ef1e9d1dd9b72b603634a8ba996b0559042fadadf5540aa99974ec07404,0x6024eBf75c0A220a7aEB99AC9d2C495A0f06A9BF,,,,,,,,,,,,
2021.7.06,Alchemix,ALCX,ALCX-HSC,18,ETH,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,0xe84040554f19b7a6bf0d523192307ecff7b6786c67f0a080c2af090092266502,0x79720f2Ef2B311794A6162486213e6BFBECa7562,,,,,,,,,,,,
2021.7.06,Aave,AAVE,AAVE-HSC,18,ETH,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xab7bc7c54238bf2059492fbcb59ad797f4262c3546e90f5b97d2b12b389ab767,0xAb2d0Efe8e635134C473e504d29D654C4F5d8575,,,,,,,,,,,,
2021.7.06,DFI.money,YFII,YFII-HSC,18,ETH,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,0x5faa23fa302b8a0a22a3de03ccbf570d7d8d1512023cb65609392f88b2bf4bbc,0x8283106A541bb3554A7dAb1B7e5428b0E075Bb28,,,,,,,,,,,,
2021.7.06,Tokenlon,LON,LON-HSC,18,ETH,0x0000000000095413afC295d19EDeb1Ad7B71c952,0x98b81a39d72d55e82eee67a3510f82a370ce9d7bc77f35ee2e4f134e34dfe29c,0x8a31BE26A849681D58a3f2725badC466Cfd1c7A0,,,,,,,,,,,,
2021.7.06,本体,ONT,ONT-HSC,18,ONT,未知,0x03eadc9265f60860261e7dec8295439aa3677e547fcec19a56b0bcd62aeca6a0,0x5037258F958Cf6487aA0114E718783DD35Fc9c8B,,,,,,,,,,,,
2021.7.06,Conflux,CFX,CFX-HSC,18,CFX,未知,0x136cbcf49535c0a3ac30654962f496756e5f5745bf35f63e5369e5991bbec5f2,0x8d3B2c72b67aA9AE67ae472Cef32CeBEeDC785eb,,,,,,,,,,,,
2021.7.06,Ethernity,ERN,ERN-HSC,18,ETH,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,0x55fcb81587bb5cca719d8bc3323c28b4c1c49a86de2711b7fb2bf0a5f4b2b61f,0xA5f82C1281c5e993e021e511DD65848e8e3603d1,,,,,,,,,,,,
2021.7.06,Ontology Gas,ONG,ONG-HSC,18,ONT,未知,0xd5bb0df4bc0ce1e64e8c115cd2953de58124741936a8e9e5ef91de410b886f7c,0x3AB3c758E867BDF29D9C2Cf1F94B558E95F6e304,,,,,,,,,,,,
2021.7.06,Big Data Protocol,BDP,BDP-HSC,18,ETH,0xf3dcbc6D72a4E1892f7917b7C43b74131Df8480e,0xf48dc1224623d7f27274a00e2e3813c3f96802ee2f7dde6f846bc7dffd58c4a8,0x241F0dCf7FD8792be5dD96F342ffB2cB200dFe37,,,,,,,,,,,,
2021.7.06,Marlin,POND,POND-HSC,18,ETH,0x57b946008913b82e4df85f501cbaed910e58d26c,0x309b0181cac441cd569a6e1d3e1100ebc7996ba37896c4aa7d22b0d0ab9479e6,0x6EBfD0459be9E3D41c87085fC95BCb0a93B7f1B3,,,,,,,,,,,,
2021.7.06,Smooth Love Potion,SLP,SLP-HSC,18,ETH,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0x760807891ec1c38153bb3eb23b5f1d58d97f1afe59b1d77071eb2aed01ee24f8,0x2ABB8c62e13520f66f25072E27774c395bbA3BF0,,,,,,,,,,,,
2021.7.06,Shadows,DOWS,DOWS-HSC,18,ETH,0x661ab0ed68000491d98c796146bcf28c20d7c559,0xb26ff06ad8710a0a29773db8bb0f8d6239f3840e670aa42814b1e377cf46e373,0x4aB0A241F1f3Ae6c556CF81b899524701fEf9384,,,,,,,,,,,,
2021.7.06,Synthetix,SNX,SNX-HSC,18,ETH,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0x48793d21860a959e976607a0705427178b9f68101b0f7904bda977b2c5b13566,0x49367D8812bB223819d078d4ed32995A5B14805c,,,,,,,,,,,,
2021.7.06,Compound,COMP,COMP-HSC,18,ETH,0xc00e94cb662c3520282e6f5717214004a7f26888,0x63a452a1cb396658effaa12c529c79d94cb1a652b4acb514f77822dc9c0268a5,0x45b5a3fcF6a7AE0CDbDfa1c129B9B1B4E06b0412,,,,,,,,,,,,
2021.7.06,THORChain,RUNE,RUNE-HSC,18,BNB,未知,0x3ed65b43d59cc3a107045cae6efd13d3a3676bcc320c9afcf1e6da51da8aac25,0x87713A385D0dFc5Acdce4984210F94E94c56A60b,,,,,,,,,,,,
2021.7.06,Avalanche,AVAX,AVAX-HSC,18,AVAX,未知,0xbfdb627739d754562e3182ffec4633a9226719cba964b2b7f8646bb46e3e6322,0x9DC3eA39736451386D43BcB20616fd6F32225671,,,,,,,,,,,,
2021.7.06,Harvest,FARM,FARM-HSC,18,ETH,0xa0246c9032bc3a600820415ae600c6388619a14d,0xf5c63676b88927a08f4a362bfec93f3f774c971ae6014df61b793b17d5c22c5f,0x914445672F65e045AE3C032F95F12B994A171548,,,,,,,,,,,,
